Team,POS,Name,TEAM,Round,Pick,ADP,Value,Draft Start,Cumulative Val,Strategy,Elite Onesie,Capital
26,RB,Raheem Mostert,MIA,16,184,186.7,-2.7,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Wandale Robinson,NYG,17,201,201,0,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Will Fuller,,18,208,208,0,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Dernest Johnson,CLE,19,225,225,0,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Kyren Williams,LAR,20,232,232,0,7/20/2022,12,Anchor RB,Elite QB,25
27,RB,Austin Ekeler,LAC,1,6,6.1,-0.1,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Ceedee Lamb,DAL,2,19,14.8,4.2,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Mike Williams,LAC,3,30,30.2,-0.2,7/20/2022,87.5,Anchor RB,Elite TE,25
27,TE,Kyle Pitts,ATL,4,43,35.2,7.8,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Allen Robinson,LAR,5,54,51.5,2.5,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Amon-Ra St. Brown,DET,6,67,55.1,11.9,7/20/2022,87.5,Anchor RB,Elite TE,25
27,QB,Dak Prescott,DAL,7,78,82.9,-4.9,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Devonta Smith,PHI,8,91,75.5,15.5,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Kareem Hunt,CLE,9,102,96.5,5.5,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Treylon Burks,TEN,10,115,111.3,3.7,7/20/2022,87.5,Anchor RB,Elite TE,25
27,QB,Derek Carr,LV,11,126,102.5,23.5,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Jalen Tolbert,DAL,12,139,145.2,-6.2,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Nyheim Hines,IND,13,150,133,17,7/20/2022,87.5,Anchor RB,Elite TE,25
27,TE,Gerald Everett,LAC,14,163,149.8,13.2,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Jamaal Williams,DET,15,174,181.2,-7.2,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Raheem Mostert,MIA,16,187,186.7,0.3,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Zamir White,LV,17,198,197,1,7/20/2022,87.5,Anchor RB,Elite TE,25
27,RB,Dernest Johnson,,18,211,211,0,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Demarcus Robinson,LV,19,222,222,0,7/20/2022,87.5,Anchor RB,Elite TE,25
27,WR,Keelan Cole,LV,20,235,235,0,7/20/2022,87.5,Anchor RB,Elite TE,25
28,WR,Jamar Chase,CIN,1,7,5.6,1.4,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,Dandre Swift,DET,2,17,15.8,1.2,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Michael Pittman,IND,3,31,30.6,0.4,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Gabriel Davis,BUF,4,42,45.2,-3.2,7/20/2022,13.1,Anchor RB,Elite QB,25
28,QB,Lamar Jackson,BAL,5,55,48.3,6.7,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Devonta Smith,PHI,6,66,75.5,-9.5,7/20/2022,13.1,Anchor RB,Elite QB,25
28,TE,TJ Hockenson,DET,7,79,83.9,-4.9,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Christian Kirk,JAX,8,90,87.2,2.8,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,James Cook,BUF,9,103,104.4,-1.4,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Tyler Boyd,CIN,10,114,109.2,4.8,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Kenny Golladay,NYG,11,127,129.8,-2.8,7/20/2022,13.1,Anchor RB,Elite QB,25
28,QB,Trevor Lawrence,JAX,12,138,136.1,1.9,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,Kenneth Gainwell,PHI,13,151,153.6,-2.6,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Marvin Jones,JAX,14,162,164.8,-2.8,7/20/2022,13.1,Anchor RB,Elite QB,25
28,WR,Nico Collins,HOU,15,175,171.9,3.1,7/20/2022,13.1,Anchor RB,Elite QB,25
28,TE,Hayden Hurst,CIN,16,186,179.8,6.2,7/20/2022,13.1,Anchor RB,Elite QB,25
28,TE,Logan Thomas,WAS,17,199,195.3,3.7,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,Donta Foreman,CAR,18,210,201.9,8.1,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,Matt Breida,NYG,19,223,223,0,7/20/2022,13.1,Anchor RB,Elite QB,25
28,RB,Tristan Ebner,CHI,20,234,234,0,7/20/2022,13.1,Anchor RB,Elite QB,25
29,RB,Austin Ekeler,LAC,1,8,6.1,1.9,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Mike Evans,TB,2,17,15.6,1.4,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Mike Williams,LAC,3,32,30.2,1.8,7/20/2022,83.4,Anchor RB,Elite QB,25
29,QB,Justin Herbert,LAC,4,41,42.8,-1.8,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Allen Robinson,LAR,5,56,51.6,4.4,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Amon-Ra St. Brown,DET,6,65,55.1,9.9,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Russell Gage,TB,7,80,67.5,12.5,7/20/2022,83.4,Anchor RB,Elite QB,25
29,TE,TJ Hockenson,DET,8,89,83.9,5.1,7/20/2022,83.4,Anchor RB,Elite QB,25
29,QB,Matthew Stafford,LAR,9,104,89.8,14.2,7/20/2022,83.4,Anchor RB,Elite QB,25
29,RB,Cordarrelle Patterson,ATL,10,113,99.8,13.2,7/20/2022,83.4,Anchor RB,Elite QB,25
29,RB,Rachaad White,TB,11,128,129.8,-1.8,7/20/2022,83.4,Anchor RB,Elite QB,25
29,RB,Nyheim Hines,IND,12,137,133.1,3.9,7/20/2022,83.4,Anchor RB,Elite QB,25
29,TE,Gerald Everett,LAC,13,152,149.8,2.2,7/20/2022,83.4,Anchor RB,Elite QB,25
29,TE,Tyler Higbee,LAR,14,161,162.8,-1.8,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Nico Collins,HOU,15,176,171.8,4.2,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,George Pickens,PIT,16,185,185.9,-0.9,7/20/2022,83.4,Anchor RB,Elite QB,25
29,RB,Brian Robinson,WAS,17,200,194.6,5.4,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Curtis Samuel,WAS,18,209,199.4,9.6,7/20/2022,83.4,Anchor RB,Elite QB,25
29,WR,Will Fuller,,19,224,224,0,7/20/2022,83.4,Anchor RB,Elite QB,25
29,RB,Kyren Williams,LAR,20,233,233,0,7/20/2022,83.4,Anchor RB,Elite QB,25
30,RB,Austin Ekeler,LAC,1,7,6.1,0.9,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,RB,Saquon Barkley,NYG,2,17,19,-2,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,AJ Brown,PHI,3,31,29,2,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,RB,Cam Akers,LAR,4,42,43,-1,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,JuJu Smith-Schuster,KC,5,55,51.5,3.5,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,QB,Jalen Hurts,PHI,6,66,66,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Elijah Moore,NYJ,7,79,77.4,1.6,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,TE,Dallas Goedert,PHI,8,90,91,-1,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Chris Olave,NO,9,103,98,5,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,RB,Kenneth Walker,SEA,10,114,114,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Mecole Hardman,KC,11,127,116.6,10.4,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Tim Patrick,DEN,12,138,122.3,15.7,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,RB,Michael Carter,NYJ,13,151,137.6,13.4,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,QB,Daniel Jones,NYG,14,162,154.6,7.4,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,QB,Zach Wilson,NYJ,15,175,169,6,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,TE,Cameron Brate,TB,16,186,166.6,19.4,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Wandale Robinson,NYG,17,199,199,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Will Fuller,,18,210,210,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,WR,Quez Watkins,PHI,19,223,223,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
30,TE,CJ Uzomah,NYJ,20,234,234,0,7/20/2022,81.3,Hyperfragile RB,Neither,25
31,WR,Davante Adams,LV,1,12,10.4,1.6,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Stefon Diggs,BUF,2,13,11.1,1.9,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,Travis Etienne,JAX,3,36,32.5,3.5,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Marquise Brown,AZ,4,37,40.9,-3.9,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,QB,Jalen Hurts,PHI,5,60,66.1,-6.1,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Devonta Smith,PHI,6,61,75.8,-14.8,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,TE,Dallas Goedert,PHI,7,84,91.7,-7.7,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Drake London,ATL,8,85,85.7,-0.7,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,James Cook,BUF,9,108,104.2,3.8,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Treylon Burks,TEN,10,109,111.2,-2.2,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,Nyheim Hines,IND,11,132,133.5,-1.5,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,Alexander Mattison,MIN,12,133,124.1,8.9,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,JD Mckissic,WAS,13,156,155,1,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,Tyrion Davis-Price,SF,14,157,165.6,-8.6,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,QB,Deshaun Watson,CLE,15,180,177,3,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,TE,Evan Engram,JAX,16,181,173.6,7.4,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,QB,Marcus Mariota,ATL,17,204,204,0,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,RB,Zamir White,LV,18,205,197.2,7.8,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Quez Watkins,PHI,19,228,228,0,7/20/2022,-6.6,Modified Anchor RB,Neither,25
31,WR,Romeo Doubs,GB,20,229,229,0,7/20/2022,-6.6,Modified Anchor RB,Neither,25
32,WR,Jamar Chase,CIN,1,7,5.6,1.4,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Deebo Samuel,SF,2,17,18.6,-1.6,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,AJ Brown,PHI,3,31,29,2,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Jaylen Waddle,MIA,4,42,40,2,7/21/2022,83.2,Zero RB,Elite TE,25
32,TE,George Kittle,SF,5,55,51,4,7/21/2022,83.2,Zero RB,Elite TE,25
32,QB,Jalen Hurts,PHI,6,66,66,0,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Devonta Smith,PHI,7,79,75.8,3.2,7/21/2022,83.2,Zero RB,Elite TE,25
32,QB,Trey Lance,SF,8,90,92.2,-2.2,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Brandon Aiyuk,SF,9,103,98.2,4.8,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Tyler Boyd,CIN,10,114,109.3,4.7,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Alexander Mattison,MIN,11,127,124.3,2.7,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Isaiah Spiller,LAC,12,138,139.7,-1.7,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Kenneth Gainwell,PHI,13,151,153.6,-2.6,7/21/2022,83.2,Zero RB,Elite TE,25
32,TE,Albert Okwuegbunam,DEN,14,162,136.3,25.7,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Khalil Herbert,CHI,15,175,162.6,12.4,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Jerick Mckinnon,KC,16,186,188,-2,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Raheem Mostert,MIA,17,199,186.1,12.9,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Zamir White,LV,18,210,196.9,13.1,7/21/2022,83.2,Zero RB,Elite TE,25
32,WR,Cedrick Wilson,MIA,19,223,218.6,4.4,7/21/2022,83.2,Zero RB,Elite TE,25
32,RB,Kyren Williams,LAR,20,234,234,0,7/21/2022,83.2,Zero RB,Elite TE,25
33,RB,Austin Ekeler,LAC,1,6,6.1,-0.1,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Deebo Samuel,SF,2,19,18.6,0.4,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Tee Higgins,CIN,3,30,26.3,3.7,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Marquise Brown,AZ,4,43,40.9,2.1,7/21/2022,70.4,Anchor RB,Neither,25
33,QB,Kyler Murray,AZ,5,54,60.8,-6.8,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Brandin Cooks,HOU,6,67,53,14,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Deandre Hopkins,AZ,7,78,81,-3,7/21/2022,70.4,Anchor RB,Neither,25
33,QB,Trey Lance,SF,8,91,92.2,-1.2,7/21/2022,70.4,Anchor RB,Neither,25
33,TE,Zach Ertz,AZ,9,102,103.3,-1.3,7/21/2022,70.4,Anchor RB,Neither,25
33,RB,Rhamondre Stevenson,NE,10,115,105.2,9.8,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Christian Watson,GB,11,126,113.8,12.2,7/21/2022,70.4,Anchor RB,Neither,25
33,RB,Nyheim Hines,IND,12,139,133,6,7/21/2022,70.4,Anchor RB,Neither,25
33,TE,Gerald Everett,LAC,13,150,149,1,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,KJ Osborn,MIN,14,163,156.8,6.2,7/21/2022,70.4,Anchor RB,Neither,25
33,RB,Tyrion Davis-Price,SF,15,174,165,9,7/21/2022,70.4,Anchor RB,Neither,25
33,RB,Gus Edwards,BAL,16,187,168.6,18.4,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Julio Jones,TB,17,198,198,0,7/21/2022,70.4,Anchor RB,Neither,25
33,RB,Dernest Johnson,CLE,18,211,211,0,7/21/2022,70.4,Anchor RB,Neither,25
33,TE,CJ Uzomah,NYJ,19,222,222,0,7/21/2022,70.4,Anchor RB,Neither,25
33,WR,Danny Gray,SF,20,235,235,0,7/21/2022,70.4,Anchor RB,Neither,25
34,WR,Justin Jefferson,MIN,1,5,4,1,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,RB,Leonard Fournette,TB,2,20,22,-2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,AJ Brown,PHI,3,29,29,0,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,RB,Cam Akers,LAR,4,44,41.8,2.2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,TE,George Kittle,SF,5,53,51,2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Chris Godwin,TB,6,68,66.1,1.9,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Elijah Moore,NYJ,7,77,78,-1,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,RB,Rashaad Penny,SEA,8,92,78,14,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Kadarius Toney,NYG,9,101,99,2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,QB,Kirk Cousins,MIN,10,116,108.8,7.2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Kenny Golladay,NYG,11,125,130.1,-5.1,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,RB,Nyheim Hines,IND,12,140,133.7,6.3,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,QB,Daniel Jones,NYG,13,149,154.9,-5.9,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,RB,Kenneth Gainwell,PHI,14,164,153.6,10.4,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Jameson Williams,DET,15,173,150.7,22.3,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,QB,Zach Wilson,NYJ,16,188,169.3,18.7,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Wandale Robinson,NYG,17,197,209.6,-12.6,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,TE,Hayden Hurst,CIN,18,212,179.9,32.1,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,TE,CJ Uzomah,NYJ,19,221,215,6,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
34,WR,Will Fuller,,20,236,213.8,22.2,7/21/2022,121.7,Modified Superhero RB,Elite TE,25
35,TE,Travis Kelce,KC,1,7,9.1,-2.1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Saquon Barkley,NYG,2,17,19.1,-2.1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Mike Williams,LAC,3,31,30.1,0.9,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,QB,Patrick Mahomes,KC,4,42,36.6,5.4,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Jerry Jeudy,DEN,5,55,54.1,0.9,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Chris Godwin,TB,6,66,66.1,-0.1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Devonta Smith,PHI,7,79,75.8,3.2,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Christian Kirk,JAX,8,90,86.9,3.1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Chris Olave,NO,9,103,97.8,5.2,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Skyy Moore,KC,10,114,115.5,-1.5,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Jarvis Landry,NO,11,127,128.3,-1.3,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Michael Carter,NYJ,12,138,137,1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,QB,Jameis Winston,NO,13,151,152,-1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,JD Mckissic,WAS,14,162,156.1,5.9,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Khalil Herbert,CHI,15,175,162.6,12.4,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Jerick Mckinnon,KC,16,186,186,0,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Zamir White,LV,17,199,198,1,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,TE,Cameron Brate,TB,18,210,167.7,42.3,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,RB,Dernest Johnson,CLE,19,223,223,0,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
35,WR,Romeo Doubs,GB,20,234,234,0,7/21/2022,73.2,Anchor RB,Elite QB/TE,25
36,TE,Travis Kelce,KC,1,11,9.1,1.9,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,RB,Saquon Barkley,NYG,2,14,19,-5,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,RB,Alvin Kamara,NO,3,35,29.3,5.7,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,QB,Patrick Mahomes,KC,4,38,36.8,1.2,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Darnell Mooney,CHI,5,59,60.1,-1.1,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Chris Godwin,TB,6,62,66,-4,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,RB,Tony Pollard,DAL,7,83,80,3,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,RB,Clyde Edwards-Helaire,KC,8,86,80.3,5.7,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Skyy Moore,KC,9,107,114,-7,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Brandon Aiyuk,SF,10,110,98.5,11.5,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Jarvis Landry,NO,11,131,128.5,2.5,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,TE,Albert Okwuegbunam,DEN,12,134,137.1,-3.1,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,QB,Jameis Winston,NO,13,155,151.1,3.9,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,DJ Chark,DET,14,158,155.2,2.8,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Julio Jones,TB,15,179,179,0,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,George Pickens,PIT,16,182,185.6,-3.6,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,RB,Zamir White,LV,17,203,197.1,5.9,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Wandale Robinson,NYG,18,206,206,0,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,Deonte Harty,NO,19,227,227,0,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
36,WR,James Washington,DAL,20,230,230,0,7/21/2022,20.3,Modified Hyperfragile RB,Elite QB/TE,25
37,RB,Austin Ekeler,LAC,1,6,6.1,-0.1,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Mike Evans,TB,2,19,15.4,3.6,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,AJ Brown,PHI,3,30,29,1,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Marquise Brown,AZ,4,43,40.7,2.3,7/22/2022,4.3,Anchor RB,Elite TE,25
37,TE,George Kittle,SF,5,54,51.3,2.7,7/22/2022,4.3,Anchor RB,Elite TE,25
37,QB,Jalen Hurts,PHI,6,67,65.8,1.2,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Drake London,ATL,7,78,85.9,-7.9,7/22/2022,4.3,Anchor RB,Elite TE,25
37,TE,Gerald Everett,LAC,8,91,91,0,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Brandon Aiyuk,SF,9,102,98.6,3.4,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Skyy Moore,KC,10,115,115.4,-0.4,7/22/2022,4.3,Anchor RB,Elite TE,25
37,RB,Alexander Mattison,MIN,11,126,124.3,1.7,7/22/2022,4.3,Anchor RB,Elite TE,25
37,RB,Michael Carter,NYJ,12,139,138,1,7/22/2022,4.3,Anchor RB,Elite TE,25
37,RB,Darrell Henderson,LAR,13,150,141,9,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Robby Anderson,CAR,14,163,160.2,2.8,7/22/2022,4.3,Anchor RB,Elite TE,25
37,QB,Baker Mayfield,CAR,15,174,191.4,-17.4,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,George Pickens,PIT,16,187,185.6,1.4,7/22/2022,4.3,Anchor RB,Elite TE,25
37,QB,Marcus Mariota,ATL,17,198,198,0,7/22/2022,4.3,Anchor RB,Elite TE,25
37,RB,Dernest Johnson,CLE,18,211,211,0,7/22/2022,4.3,Anchor RB,Elite TE,25
37,RB,Tyler Badie,BAL,19,222,222,0,7/22/2022,4.3,Anchor RB,Elite TE,25
37,WR,Danny Gray,SF,20,235,235,0,7/22/2022,4.3,Anchor RB,Elite TE,25
38,TE,Travis Kelce,KC,1,10,9.1,0.9,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Dandre Swift,DET,2,15,15.7,-0.7,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,AJ Brown,PHI,3,34,29,5,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,QB,Patrick Mahomes,KC,4,39,36.9,2.1,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Brandin Cooks,HOU,5,58,52.9,5.1,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Chris Godwin,TB,6,63,66,-3,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Devonta Smith,PHI,7,82,75.8,6.2,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Marquez Valdes-Scantling,KC,8,87,91.4,-4.4,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Rhamondre Stevenson,NE,9,106,104.7,1.3,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Treylon Burks,TEN,10,111,110.5,0.5,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Rachaad White,TB,11,130,125.7,4.3,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Dameon Pierce,HOU,12,135,125.2,9.8,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Tyler Allgeier,ATL,13,154,146.1,7.9,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,DJ Chark,DET,14,159,155.2,3.8,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,QB,Jared Goff,DET,15,178,174.8,3.2,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Jerick Mckinnon,KC,16,183,188.1,-5.1,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,TE,Logan Thomas,WAS,17,202,196,6,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,QB,Ryan Tannehill,TEN,18,207,185,22,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,RB,Dernest Johnson,CLE,19,226,219.9,6.1,7/22/2022,71,Anchor RB,Elite QB/TE,25
38,WR,Velus Jones,CHI,20,231,231,0,7/22/2022,71,Anchor RB,Elite QB/TE,25
39,TE,Travis Kelce,KC,1,10,9.2,0.8,7/22/2022,47.4,Zero RB,Elite TE,25
39,WR,Ceedee Lamb,DAL,2,15,14.9,0.1,7/22/2022,47.4,Zero RB,Elite TE,25
39,WR,AJ Brown,PHI,3,34,29,5,7/22/2022,47.4,Zero RB,Elite TE,25
39,WR,Courtland Sutton,DEN,4,39,38.6,0.4,7/22/2022,47.4,Zero RB,Elite TE,25
39,QB,Lamar Jackson,BAL,5,58,48.3,9.7,7/22/2022,47.4,Zero RB,Elite TE,25
39,WR,Chris Godwin,TB,6,63,66.2,-3.2,7/22/2022,47.4,Zero RB,Elite TE,25
39,WR,Drake London,ATL,7,82,85.9,-3.9,7/22/2022,47.4,Zero RB,Elite TE,25
